'chor ba|I) {'chor ba, shor ba, 'chor ba} intr. V lose, steal, carry away; bring forth . II) 1) sm. shor. 2) to pursue, hunt, chase, chase after. III) 1i) to escape, flee or steal away; to flow out, ooze; flow out, {rtsa khrag 'chor ba}, the blood exuding; {bkrag 'chor} w/o splendor, lusterless; {nor 'chor}, the money has fled; {sdom 'chor} the vow is dissipated; me la 'chor ba, to be consumed by fire; chu la 'chor ba, to be carried away by water. ii) to come out, to break forth, freq. of fire; 'khrug pa shor a quarrel, a war broke out, also of water breaking thru an embankment. iii) to go over, to pass, to be transferred. 2) pf. {bshor}, f. {gshor} to pursue, chase, go after.
'chor ba sdud ba|to bring back what is lost
cho rigs|family, race
'chor nyen|endangered
cho rol mo rol|spontaneous, unpremeditated; unpredictable; sm. {nges med}, {gang byung ma byung}
'chor po|to escape, slip, steal away, to drop from
chos|1) Dharma, reality 2) dharmas, phenomena 3) Dharma, the teaching of the Buddha; 1) dharma, phenomenon, thing, existent, [a truly real predicate, event, entity, element or ultimate constituent of existence]. 2) Dharma, [the Precious Dharma with eight qualities]. Religion. 3) the Dharma, the Teachings, the Doctrine. 4) quality, attribute, property, characteristic, ability. 5) a teaching, doctrine, text, scripture, sacred text. 6) right, virtue, duty, moral law, tenet, precept. 7) truth, order, law. 8) practice, dharma -, religious. 9) mental object, dharma. 10) religion, religious system, way of belief. 11) topic, point, principle. 12) meaning, value, sense, meaning, worth; content. 13) ex. +{'chad}, +{shod}, +{smra}, to preach, give religious teaching, +{nyan}, to hear, listen to religious teaching, +{byed}, to practice religion, live a religious life, +{zhu}, to receive religious instruction, t seek, ask for religious teaching. imp. of {'chos}, and {'cha'}, 14) mind objects, 5 of 16 aspects of the 4 holy truths. one of the {phyag rgya bzhi}, four mudras; phenomenon; factor/ element; property/ quality/ attribute; spiritual teaching/ Buddhadharma/ dharma; {don chos go bar byed pa'i gzhi} imp. of {'chos pa}; events; can that which has [certain] qualities or attributes, subject [in logic context]. phenomenon, phenomena, Dharma, teachings
'chos|1) see {bcos pa} or {'chos pa}. 2) imp. of {'cha' ba}.
chos 'bangs|spiritual subject
chos bcu bzhi|fourteen treatises on the Guhyasamaja commentaries by {sangs rgyas ye shes}
chos bcu pa'i mdo|Sutra of the Ten Dharmas; Skt. dasadharmaka-sutra, T 53
chos bcu rgyas par ston pa|to teach the ten principles extensively
chos bcu|ten qualities / teachings
chos bdag|1) Doctrine-holder; dharma master, [first 'spreader' of a terma]. doctrine-holders, lord of the Dharma, Doctrine Holder, 2) the self[-entity] of phenomena, {chos kyi bdag}
chos bdag|disciple entrusted with a teaching
chos bdag gi|of objective self
chos bdag gling pa brgyad|the eight Lingpa Doctrine Holders
chos bdag kyi phyed|the half of phenomenal self, [rdul phran cha med]
chos bdag med la snying rus gang che|the Dharma is nobody's property. It belongs to whoever has the most endeavour
chos bdag med pa|the absence of a self-entity in phenomena
chos bdag ril por 'dzin pa|the full belief in a truly existing phenomenal entity
chos bden pa bzhi'i 'khor lo bcu gnyis|the twelve spheres of the four truths of the teachings
chos bka'|a teaching
chos bka' rgya chen zab mo|the vast and profound Dharma teachings
chos blon 'gos pad ma gung btsan dang gros byas|consulting his minister of religious affairs, Go Pema Gungtsen
chos blon 'gos pad ma gung btsan|minister of religious affairs, Go Pema Gungtsen [at the time of King Trisong Deutsen]
chos blon|religious minister, Dharma official
chos bon gang yin|either Buddhist or Bönpo
chos 'brel|a Dharma link, spiritual connection
chos 'brel smon lam 'debs pa|making prayers to create a spiritual link
chos 'brel zhu ba|to establish a spiritual connection
chos 'brel zhus pa|requested teaching to establish spiritual connections, asked for a spiritual connection, asked for a teaching to establish a spiritual connection
chos brgyad khri bzhi stong|eighty four thousand teachings. Usually {chos phung brgyad khri bzhi stong}
chos brgyad ro snyoms|the equal taste of the eight worldly concerns
chos brgyad|the eight [worldly] dharmas
chos brgyud|Dharma lineage, spiritual transmission
chos brjod kyi sgra|predicate expressions; comp with {rigs brjod kyi sgra} - kind expressions} [ggd]
chos brjod kyi sgra|sounds that express the truth
chos bro 'khrab|performed Dharma dances
chos bro|performed dances
chos bro rgyab ba|religious dances were performed
chos|{bsgrub bya'i chos} conclusion [to be proven in logic]
chos bsgrub pa'i bsam blo|conceive of practising Dharma
chos bsgrub pa'i mthun rkyen|necessities for Dharma practice, everything needed to practice the Dharma
chos bsgyur ba|to change practice
chos bshad byas pa|gave them teachings
chos bshad byas pa|I taught the Dharma
chos bshad byas pa|taught the Dharma
chos bshad|Dharma teaching, to preach, to give a sermon
chos bshad|explained the Dharma
chos bshad gzhan phan nor bu|Beneficial Jewel, by Shabkar
chos bshad gzhan phan nyi ma|Beneficial Sun, by Shabkar
chos bshad gzhan phan zla ba|Beneficial Moon, by Shabkar
chos bshad kun|all my teachings
chos bshad kun bzang mchod sprin|by Shabkar
chos bshad kun bzang mchod sprin|Offering-Cloud of Samantabhadra, by Shabkar
chos bshad pa ji lta bar la sbyor ba|to apply the teachings to the letter
chos bshad pa|to teach the Dharma; gave some teaching
chos bshad rtsom pa|to compose a teaching / text
chos bskal 'chad pa|to waste the precious opportunity to practice Dharma
'chos bslad|alteration, spoiled
chos bstan pa|the Dharma he teaches
chos bstan|taught the Dharma
chos btsun|a nun
chos bya ba co kun tu bzang mo|the 'mental object and deed' Samantabhadri
chos byas pa|practicing the Dharma
chos byas pa rnams|those who have practiced the Dharma
chos byed blo byas pa|intended to practice the Dharma
chos byed blo'i ngang|entertaining fantasies about practicing the Dharma
chos byed dbang med|powerless to practice the Dharma
chos byed dbang yod pa|to be able to practice
chos byed pa|Dharma practitioner
chos byed pa|the practice of Dharma
chos byed|t practice religion, live a religious life, join a monastery
chos 'byor|spiritual wealth
chos 'byung|1) religious history, Dharma history; book on the history, origin of religion. 2) 'source of dharmas', double triangles, double triangle design
chos 'byung|{chos kyi 'byung gnas} source of phenomena/ dharmodaya/ tetrahedron
chos byung|history of Buddhism
chos 'byung lo rgyus|religious history
chos 'byung ma thang|Lower Triangular Plain, at Labchi
chos 'byung me tog snying po sbrang rtsi'i bcud|a history of Buddhism and its development in Tibet in the royal dynastic period; by {mnga' bdag nyang ral nyi ma 'od zer}
chos 'byung me tog snying po sbrang rtsi'i bcud|a history of Buddhism and its development in Tibet in the royal dynastic period; by {mnga' bdag nyang ral nyi ma 'od zer} (1124-1192)
chos 'byung mkhas pa'i sga' ston|the Dharma history, the Feast for the Learned Ones; n of text
chos 'byung mthing nag|n of text
chos 'byung ngo mtshar rgya mtsho|n of text
chos 'byung rin po che'i gter mdzod thub bstan gsal bar byed pa'i nyi 'od|Illuminating Sunlight, a Dharma History by Longchen Rabjam 1308-1363/4. Two volumes. The author quotes his name as being Gyalsey Tukchok Tsal (rgyal sras thugs mchog rtsal)
chos 'byung|source of phenomena
chos bzang|1) excellent Dharma practice, good Dharma. 2) noble qualities
chos bzang lha'i 'dun sa|[dome where Indra teaches the Dharma], situated southwest on Mt. Sumeru
chos bzang rin po che|Chözang Rinpoche ( 18-19th cent.), abbot of Kyirong Samten Ling
chos bzhi bstan pa'i mdo|Sutra Declaring the Four Qualities
chos bzhi ma|the Four Dharmas
chos bzhin bskyangs|{yul phyogs chos bzhin bskyangs} protecting the whole of the land with the Dharma
chos bzhin byas pa|act in accord with the Dharma
chos bzhin du sgrub par byed pa|to practice in accordance with the Dharma
chos bzhin nus pa|able to practice in accordance with the Dharma
chos bzhin|spiritual, correct, in accordance with the Dharma
chos bzhin spyad|x {chos chos bzhin ma spyad na chos kyis slar ngan song du 'gro ba'i rgyu byed} unless you practise Dharma according to the Dharma, Dharma itself becomes the cause of evil rebirths
chos bzhi pa'i mdo|the Sutra on Four Principles
chos bzod|acceptance of knowledge [of the truth of suffering.] {mthong lam skad cig bcu drug}
chos bzod chos shes rjes bzod rjes shes|see {mthong lam skad cig bcu drug} #
chos can|1) dharmin, object, a conditioned thing, 'possessing at- tributes', nature-possessor, possessing the character of. 2) apparitional reality. phenomenal quality of all things. 3) its nature is to, of a such and such nature, 4) Usually {chos ldan} religious, pious, 5) subject, that which has [certain] qualities or attributes, subject [in logic context]; subject/ phenomenon in question (debate); phenomenal entity, phenomena
chos can|1) dharmin [the basis of both dharma and reason in syllogism] [R]; 2) having the tradition; 3) religious, pious; 4) object, conditioned thing, nature-possessor, [logical] subject, that which has (certain) qualities/ attributes/ character/ nature, apparitional reality, [the phenomenal quality of] all things [R]
chos can 'ba' zhig ma|subject, mere subject
chos can 'ba' zhig pa|mere subject
chos can brjod pa'i sgra|sounds that express conditioned things
chos can brjod pa'i sgra|subject expression; comp with chos brjod kyi sgra - predicate expressions [ggd]
chos can 'gog pa|the cessation of conditioned phenomena
chos can gyi ngo bo ma grub pa|the absence of an identity in phenomena
chos can gyi snang ba|appearances of phenomenal entities
chos can gyi snang ba thams cad|all perceptions of conditioned phenomena
chos can ji snyed pa|all possibly existent things
chos can kyi mtshan ma|conditioned attributes; (conceptual attributes of conditioned phenomena)
chos can ma grub pa|subjectlessness
chos can mthun snang|commonly appearing subject
chos can mtshan ma|conditioned phenomena
chos can rang bzhin du gnas pa'i rigs|see {rang bzhin gnas rigs}
chos can rang bzhin gnas pa'i rigs|the body of form consisting of the enlightened family in which the apparition of reality naturally abides
chos can spyi'i rnam gzhag|the general presentation of conditioned things
chos can|subject, substratum [ggd]
chos 'chad pa|giving teaching
chos 'chad pa'i bla ma de nyid|the teacher who teaches
chos 'chad pa'i bla ma|the teacher who is explaining the Dharma
chos 'chad pa'i gnas dang ston pa|where the Dharma is being taught, the teacher
chos 'chad pa'i gnas de nyid|the place where the Dharma is being taught
chos 'chad pa'i phyag rgya|Mudra of expounding the Dharma
chos 'chad pa'i sgra de la gtad nas nyan dgos|listen to what is being said
chos 'chad pa|to explain the teachings, expound the Dharma
chos 'chad phyag rgya|teaching mudra, dharma-expounding gesture; expounding the Dharma mudra, the dharma expounding mudra, gesture of teaching the dharma
chos 'chad rgyu|the teaching which is to be expounded
chos 'chad|Syn {chos bshad}
chos chas|religious attire
chos chen|the greater teachings, Mahayana Dharma
chos chos bzhin ma spyad na chos kyis slar ngan song du 'gro ba'i rgyu byed|unless you practise Dharma according to the Dharma, Dharma itself becomes the cause of evil rebirths
chos chung brgya rtsa|byang chub lam gyi sgron ma sogs chos chung brgya rtsa; dpal ldan Atisha's mdzad pa (982-1054)
chos cis mi byed|Why do you not practice the Dharma? {khyod la 'chings pa med par chos cis mi byed} You are unattached. Why do you not practice the Dharma?
chos dan chos nyid rnam 'byed|by Maitreya
chos dang bstun la bgyi ba|to be in accord with the Dharma
chos dang bstun nas spyod pa|spyod lam chos dang bstun nas spyod pa - his conduct is in harmony with the Dharma
chos dang chos can|substrata {chos can} of predicates {chos} that inhere in them. [ggd]
chos dang chos ma yin pa|what is true and false
chos dang chos min 'byed pa|to distinguish right from wrong
chos dang chos nyid rnam 'byed|Discerning Dharmas and Dharmata, {chos dang chos nyid rnam par 'byed pa}
chos dang chos nyid rnam par 'byed pa'i bstan bcos|The Treatise for Discerning Dharmas and Dharmata
chos dang chos nyid rnam par 'byed pa'i 'grel pa|, one of the {pra ka ra na sde brgyad}, - the eight Prakarana of Vasubhandu
chos dang chos nyid rnam par 'byed pa|Maitreya's "Discrimination of Dharmas and Their Nature"; Discerning Dharmas and Dharmata, one of the {byams chos sde lnga}, the five books of Maitreya
chos dang gang zag|the teaching and the person
chos dang gdams ngag|{chos dang gdams ngag gi bka' drin thob pa'i bla ma} the teacher through whose kindness you received the Dharma and personal guidance
chos dang 'jig rten gang thad nas|whether worldly or spiritual
chos dang ldan pa|righteous, pious
chos dang ldan|religious, spiritual
chos dang mi mjal ba|to not encounter / come across the Dharma
chos dang mthung pa|in accord with the Dharma
chos dang mthun|of corresponding features
chos dang mthun pa|in harmony with the Dharma
chos dang 'phrad pa|to meet the Dharma
chos dang rjes su mthun pa'i chos|teachings consistent with the truth
chos dang rkyen gnyis bsdur ba|that one's Dharma keeps up with circumstances
chos dang zang zing dang mi 'jig pa sbyin pa|to give teachings, material things, and relief from fear
chos dang zang zing|spiritually and materially; {chos dang zang zing phan 'dogs} helping others spiritually and materially; giving both instructions and material things
chos dar ba'i yul dbus skyes|to have been born in a central land where the teachings flourish
chos dbang grags pa|{zhang zhung pa}
chos dbyings blo bur bral dag|dharmadhatu which has the purity of being free from temporary defilement
chos dbyings bstod pa|[Nagarjuna's] Dharmadhatu-stotra, praise of dharmadhatu
chos dbyings|Dharmadhatu, ultimate sphere, totality of being, total field of events and meanings, the sphere of Dharma, field of all events and meanings, reality field, element of [superior] qualities, dharmadhatu, realm of dharmas, {chos khams}; the dimension of all existence; the expanse of All That Is; the sphere of Dharma, expanse of all events, absolute expanse
chos dbyings 'dus ma byas|Unconditioned dharmadhatu
chos dbyings klong|the expanse of dharmadhatu
chos dbyings kyi rang bzhin|the innate nature of the all-embracing expanse of reality
chos dbyings kyi ye shes|dharmadhatu wisdom, pristine cognition of the expanse of reality
chos dbyings las mi g.yo ba|unmoved from dharmadhatu
chos dbyings mdzod|The Dharmadhatu Kosha, the Treasury of Dharmadhatu, by Longchenpa. One of the {mdzod bdun} Seven Treasuries
